name	count
Faber	10039
Layman	10038
Calvillo	10032
Sanborn	10025
Harter	10020
Tuck	10018
Mauldin	10011
Nilson	10010
Blaylock	10008
Moriarty	10005
Luo	10005
Colburn	10005
Starling	10004
Haller	9992
Mears	9988
Thorn	9988
Bahena	9983
Curiel	9983
Stine	9979
Catalano	9973
Beckham	9960
Ashcraft	9957
Haag	9957
Kunz	9953
Abney	9948
Albertson	9943
Littleton	9939
Hallman	9938
Cone	9935
Mcnabb	9935
Stephen	9925
Free	9923
Upchurch	9922
Wadsworth	9912
Partridge	9909
Osman	9908
Hawes	9908
Wirth	9907
Gilley	9906
Isbell	9905
Chamberlin	9897
Olmos	9895
Storm	9895
Quach	9894
Groff	9889
Mackay	9886
Thiel	9880
Agnew	9856
Aceves	9854
Jay	9852
Mccarter	9849
Lebron	9843
Schott	9842
Kuykendall	9841
Ye	9839
Chou	9834
Caswell	9827
Weinberg	9825
Zook	9824
Mcmurray	9824
Musser	9820
Canada	9819
Haskell	9816
Witte	9816
Johansen	9815
Delrio	9814
Guenther	9809
Taggart	9808
Renfro	9806
Schindler	9801
Huey	9800
Clemente	9797
Lomax	9789
Reddick	9785
Chaffin	9782
Broyles	9781
Coombs	9780
Quarles	9780
Lucio	9780
Gable	9779
Fisk	9779
Echevarria	9777
Parkinson	9767
Jeffery	9766
Albers	9766
Sutter	9760
Lindstrom	9754
Higdon	9753
Badillo	9753
Thatcher	9752
Weis	9750
Doll	9749
Dix	9748
Keeton	9748
Whitworth	9748
Majors	9747
Dover	9742
Card	9742
Latimer	9733
Cha	9732
Melo	9731
Keaton	9723
Handley	9722
Syed	9722
Ledezma	9721
Olivarez	9720
Binder	9720
Xie	9716
Kelleher	9714
Counts	9713
Mancuso	9711
Noyes	9710
Colson	9710
Heckman	9709
Mosqueda	9709
Littlefield	9707
Tinoco	9707
Luce	9704
Kohn	9701
Legg	9671
Horowitz	9671
Harder	9665
Bess	9663
Bohannon	9663
Willson	9659
Mayorga	9659
Gall	9658
Artis	9656
Saleh	9656
Rawlings	9652
Stpierre	9638
Wynne	9637
Luttrell	9632
Jasper	9632
Camargo	9626
Hedges	9625
Brandenburg	9624
Straub	9624
Bernier	9614
Villareal	9614
Tyree	9613
Sowell	9612
Manzano	9608
Knoll	9608
Paquette	9606
Fiore	9606
Bivens	9603
Frick	9597
Homan	9597
Ong	9584
Madera	9583
Taveras	9580
Wei	9578
Fulmer	9570
Amaral	9567
Shull	9565
Koehn	9559
Truitt	9557
Keefer	9552
Echeverria	9552
Mccune	9549
Cable	9545
Freed	9541
Loveless	9533
Wilbur	9527
Stacey	9520
Gracia	9520
Ostrander	9518
Mangum	9515
Staggs	9514
Curtin	9513
Saxton	9509
Gagne	9507
Hackney	9507
Findley	9505
Holtz	9502
Glynn	9501
Scroggins	9495
Packard	9494
Antoine	9493
Wicks	9489
Kunkel	9488
Guest	9483
Vaught	9476
Close	9474
Feeney	9473
Smyth	9470
Sibley	9467
Fairbanks	9466
Cockrell	9465
Haugen	9461
Mcclung	9456
Poirier	9453
Perryman	9443
Mahon	9441
Cosgrove	9441
Salerno	9440
Mundy	9439
Timm	9433
Swisher	9431
Lafleur	9430
Hardman	9430
Toler	9427
Cohn	9426
Seaton	9423
Ashford	9421
Dallas	9418
Batchelor	9417
Cedeno	9412
Calvin	9412
Lavoie	9408
Deloach	9407
Vuong	9407
Neill	9404
Irvine	9397
Jolley	9392
Resendez	9390
Noland	9386
Cousins	9380
Mull	9377
Hasan	9374
Jacoby	9372
Edmond	9369
Swafford	9369
Derrick	9365
Martines	9363
Abarca	9363
Woodworth	9361
Deutsch	9361
Thigpen	9359
Andre	9358
Mcgrew	9354
Scholl	9351
Tarver	9341
Clough	9339
Hennessy	9338
Rosenbaum	9333
Stull	9324
Bolen	9323
Reno	9322
Mcfarlane	9319
Hulsey	9317
Seal	9316
Roby	9315
Ripley	9314
Palomino	9313
Mcwhorter	9312
Rafferty	9311
Harry	9311
Jurado	9309
Lumpkin	9307
Kohl	9303
Toscano	9301
Bratcher	9301
Bratton	9300
Evers	9300
Fahey	9299
Gaona	9299
Keeney	9294
Trapp	9294
Ocasio	9293
Neeley	9288
Wiese	9287
Maas	9285
Joe	9280
Furman	9273
Whitson	9273
Bohn	9272
Bourne	9270
Hanes	9268
Ruggiero	9263
Fitzsimmons	9260
Luis	9255
Bobo	9254
Rueda	9253
Headley	9250
Horst	9245
Sturm	9242
Reinhart	9237
Mcnutt	9232
Mccutcheon	9230
Tu	9230
Galicia	9229
Javier	9226
Demers	9225
Biddle	9219
Brill	9215
Hoppe	9215
Shay	9212
Farrington	9211
Landon	9211
Coble	9204
Laster	9202
Proffitt	9202
Beall	9202
Wheaton	9202
Collado	9201
Casanova	9201
Islas	9200
Bader	9197
Hoy	9196
Sweat	9194
Hofmann	9192
Hoyle	9192
Peter	9191
Maki	9190
Bowens	9188
Stutzman	9185
Lea	9180
Klinger	9179
Florence	9177
Buss	9177
Hussey	9176
Smoot	9168
Dugger	9164
Bittner	9163
Soliz	9159
Runyon	9153
Pitt	9151
Blocker	9149
Ainsworth	9149
Calkins	9146
Gaddis	9142
Strom	9142
Mcclintock	9141
Worden	9139
Dube	9136
Mccombs	9134
Zink	9134
Schiller	9132
Jerome	9131
Rickard	9128
Ling	9127
Burney	9126
Volk	9126
Jang	9125
Gantt	9122
Avina	9122
Cordell	9119
Gingerich	9117
Forster	9116
Olivera	9108
Melgar	9106
Knudsen	9104
Slocum	9102
Smail	9097
Hoke	9096
Leong	9094
Lawless	9093
Mariano	9091
Ruby	9091
Sander	9090
Buford	9089
Mayhew	9085
Merriman	9085
Cady	9084
See	9081
Tully	9081
Glasgow	9078
Gerard	9075
Breedlove	9075
Register	9075
Kovacs	9072
Davey	9071
Redden	9067
Goad	9062
Goebel	9062
Lazaro	9061
Erb	9060
Putman	9058
Martel	9056
Eads	9056
Reimer	9055
Pickard	9053
Borders	9053
Pond	9052
Gallant	9051
Kee	9049
Packer	9048
Greenlee	9048
Taft	9048
Nunley	9046
Jonas	9043
Shuman	9043
Belton	9041
Barnhill	9040
Kovach	9040
Moreira	9037
Moreau	9035
Halstead	9027
Fredrickson	9026
Sanabria	9026
Goble	9022
Crutchfield	9019
Loza	9011
Sturgeon	9007
Kidwell	9006
Nicolas	9006
Clarkson	9004
Mullis	9003
Beattie	8993
Sigler	8992
Neuman	8982
Sevilla	8980
Pollack	8977
Ridgeway	8975
Bourque	8973
Wilks	8972
Rauch	8972
Jankowski	8970
Simonson	8968
Kwan	8965
Evangelista	8964
Rau	8961
Lozada	8959
Canady	8958
Faircloth	8954
Batson	8951
Popp	8947
Dunne	8941
Keeling	8938
Teal	8937
Hamblin	8936
Greiner	8935
Holly	8934
To	8934
Yun	8933
Aiello	8927
Baptiste	8915
Grice	8914
Freedman	8913
Bergstrom	8908
Clausen	8906
Chew	8905
Haase	8904
Ammons	8904
Outlaw	8901
Sabo	8899
Deng	8898
Teixeira	8895
Lapointe	8894
Colley	8887
Galbraith	8886
Miramontes	8884
Carvajal	8883
Cranford	8883
Strain	8883
Stubblefield	8878
Partida	8878
Grabowski	8877
Vickery	8874
Loy	8868
Marte	8867
Rodarte	8860
Burnside	8859
Hermann	8858
Wofford	8856
Fleck	8852
Magallanes	8852
Mathias	8851
Duval	8851
Weatherford	8850
Ricker	8850
Mcvey	8848
Ritchey	8844
Barahona	8844
Peebles	8843
Peace	8841
Chiang	8841
Fung	8837
Hutchings	8833
Himes	8831
Frame	8827
Creel	8815
Fortin	8814
Bedford	8814
Dodds	8813
Clouse	8809
Merrell	8809
Bartels	8809
Southard	8808
Basham	8806
Dangelo	8802
Raney	8801
Lehmann	8799
Worthy	8795
Langdon	8794
Jara	8790
Flanders	8787
Showalter	8786
Robinette	8784
Meeker	8781
Moy	8781
Cathey	8779
Craddock	8772
Kirsch	8764
Back	8762
Arsenault	8760
Spring	8757
Winstead	8756
Mount	8754
Munn	8751
Iniguez	8750
Marquardt	8749
Szymanski	8748
Scully	8747
Conte	8744
Provost	8742
Conover	8738
Buffington	8738
Marquis	8737
Valverde	8737
Belt	8737
Goforth	8735
Mazur	8733
Durand	8729
Wimberly	8729
Bunting	8725
Kish	8725
Geer	8717
Foltz	8714
Peak	8713
Santoro	8713
Lanning	8711
Plascencia	8710
Burkhardt	8707
Autry	8704
Sarabia	8695
Slattery	8695
Testa	8694
Tennant	8693
Santoyo	8692
Peterman	8690
Clapp	8689
Pannell	8687
Keel	8682
Coppola	8676
Embry	8675
Howland	8675
Shorter	8675
Earle	8672
Brittain	8671
Kelso	8671
Gurley	8669
Samples	8663
Boothe	8656
Freeland	8653
Fusco	8650
Parada	8649
Sorrell	8641
Bannister	8639
Hawks	8639
Prasad	8638
Romeo	8636
Lightfoot	8634
Sells	8633
Tenorio	8629
Merrick	8629
Kaye	8627
Tijerina	8626
Akin	8626
Atwell	8622
Menjivar	8622
Gilbertson	8621
Meraz	8616
Shanahan	8616
Ibanez	8614
Cruse	8614
Hernandes	8612
Garrido	8605
Spalding	8601
Deanda	8600
Calabrese	8599
Matheny	8595
Yuan	8588
Harbin	8587
Molnar	8586
Gough	8584
Bandy	8582
Moncada	8574
Chavira	8573
Doucette	8573
Slagle	8573
Welker	8566
Teran	8557
Gainey	8556
Heinrich	8552
Vetter	8550
Carden	8548
Meneses	8548
Trice	8546
Mccallister	8545
Koss	8544
Shifflett	8544
Burley	8542
Fries	8540
Jobe	8536
Rayburn	8532
Hundley	8532
Mccorkle	8529
Boss	8529
Wozniak	8526
Asbury	8522
Mosier	8522
Petrie	8520
Elliot	8518
Arguello	8518
Fullerton	8517
Sharkey	8514
Schulze	8509
Shumaker	8508
Couture	8508
Bontrager	8507
Hargis	8503
Varney	8502
Siddiqui	8502
Paine	8501
Barboza	8497
Gonsalves	8494
Dayton	8494
Louie	8485
Candelaria	8483
Liao	8482
Barnette	8480
Batts	8473
Montelongo	8472
Casteel	8472
Lemay	8471
Wasson	8471
Cartagena	8467
Coons	8466
Pagano	8465
Riddick	8464
Gillen	8462
Kersey	8459
Gorham	8458
Cai	8457
Griego	8456
Mclendon	8453
Forsyth	8450
Pinkerton	8446
Sturgill	8444
Purnell	8441
Fan	8441
Hylton	8440
Begley	8435
Easterling	8433
Macedo	8433
Baeza	8432
Seidel	8430
Snipes	8428
Sandlin	8421
Sherrod	8420
Herbst	8419
Monge	8418
Sandberg	8416
Swope	8415
Covey	8414
Ketchum	8407
Blackwood	8407
Almaraz	8404
Salem	8404
Hutto	8403
Delrosario	8402
Pelayo	8402
Palacio	8400
Weidner	8400
Leighton	8399
Desimone	8399
Rausch	8398
Dion	8395
Cade	8391
Aguiar	8390
Cave	8389
Dagostino	8388
Haggard	8384
Wentz	8376
Armijo	8372
Piazza	8372
Prewitt	8371
Fu	8370
Covert	8369
Bertram	8369
Mariscal	8368
Houle	8364
Hales	8363
Nemeth	8362
Gatewood	8359
Archibald	8359
Wingate	8359
Hennessey	8357
Cochrane	8355
Damron	8354
Williford	8352
Lovejoy	8351
Lister	8350
Gaddy	8342
Southerland	8336
Wick	8333
Jewett	8330
Logue	8328
Hailey	8327
Siler	8327
Scarbrough	8327
Blunt	8326
Parisi	8326
Eagle	8325
Wilhite	8325
Whitcomb	8324
Camara	8324
Hauck	8322
Hutcheson	8321
Faison	8320
Turnbull	8320
Melchor	8319
Burchett	8318
Colin	8318
Abdullah	8314
Orosco	8313
Coffin	8312
Fuqua	8312
Heinz	8311
Shumate	8311
Griffis	8309
Battaglia	8308
Ballinger	8306
Vanmeter	8305
Scoggins	8302
Lieberman	8302
Nathan	8300
Mccreary	8298
Cato	8298
Maestas	8296
Partin	8296
Lovato	8293
Galan	8293
Nickel	8292
Pinkston	8291
Casto	8284
Bianchi	8284
Samaniego	8281
Jaquez	8281
Rousseau	8270
Landa	8267
Bracken	8265
Santacruz	8264
Conaway	8264
Withrow	8262
True	8261
Furr	8260
Creamer	8255
Dell	8255
Chism	8253
Bear	8252
Mccue	8250
Martz	8250
Fogarty	8245
Mcculloch	8244
Prosser	8244
Derosa	8241
Poore	8240
Oden	8240
Ives	8233
Winfield	8230
Sprouse	8229
Kirkwood	8227
Mowery	8226
Ahern	8221
Rhea	8219
Wild	8217
Greathouse	8217
Castleberry	8210
Deangelo	8205
Heil	8205
Settle	8202
Spearman	8199
Wertz	8198
Monaco	8198
Redmon	8197
Sides	8194
Leiva	8193
Wegner	8192
Guyton	8191
Atchison	8185
Mccaffrey	8181
Dupuis	8179
Valenti	8174
Tallman	8174
Bradbury	8172
Seiler	8170
Menchaca	8169
Caudle	8167
Loftus	8166
Palermo	8165
Ulmer	8165
Wilt	8165
Leclair	8162
Sammons	8161
An	8160
Knowlton	8157
Denham	8156
Tillery	8156
Stallworth	8155
Ralph	8153
Tracey	8152
Schreiner	8152
Mercier	8149
Oviedo	8145
Stinnett	8142
Ferrari	8141
Schoen	8140
Armour	8139
Moen	8138
Nutter	8137
Chaves	8137
Robson	8137
Velarde	8135
Dupre	8131
Ridenour	8130
Strunk	8129
Hardison	8128
Frasier	8124
Tilton	8124
Pendergrass	8123
Fain	8122
Ramsay	8120
Manriquez	8119
Fort	8117
Troy	8109
Wilbanks	8107
Clem	8107
Montemayor	8106
Wilke	8106
Bazan	8104
Hynes	8104
Holcombe	8103
Hefner	8100
Enos	8097
Maness	8095
Neri	8094
Buckingham	8094
Ginn	8088
Cromwell	8087
Mcvay	8086
Morel	8085
Mahaffey	8079
Criswell	8077
Denning	8076
Rey	8074
Collett	8064
Quevedo	8064
Lum	8060
Duque	8058
Lathrop	8057
Royster	8056
Weimer	8050
Cornish	8050
Martinson	8048
Canty	8047
Clegg	8045
Mclaurin	8045
Zayas	8045
Rosser	8043
Mazza	8043
Kingsley	8043
Marek	8042
Castellon	8041
Dellinger	8040
Leo	8039
Shinn	8038
Bogan	8034
Steinmetz	8032
Budd	8026
Harrelson	8023
Wentworth	8023
Staten	8021
Olmstead	8021
Whitlow	8020
Sledge	8019
Ta	8017
Pulley	8007
Lacroix	8003
Goncalves	8000
Tremblay	7996
Tanaka	7994
Sisco	7993
Hendrick	7988
Weed	7987
Badger	7987
Vaca	7982
Magnuson	7980
Keyser	7978
Allman	7977
Durkin	7975
Alvarenga	7973
Sayre	7973
Segal	7972
Earnest	7968
Monaghan	7968
Nall	7966
Clanton	7965
Geyer	7962
Bounds	7960
Pettigrew	7958
Lundberg	7958
Bostick	7957
Magdaleno	7956
Jenson	7956
Hutchens	7954
Tiller	7954
Cromer	7952
Fincher	7951
Loper	7950
Sumpter	7950
Fellows	7948
Blythe	7947
Urias	7941
Haddock	7940
Appel	7938
Rupert	7936
Mcinnis	7933
Alam	7932
Buxton	7925
Chestnut	7924
Eggers	7921
Armstead	7919
Gayle	7916
Muro	7916
Jeanbaptiste	7915
Clemmons	7914
Dykstra	7913
Mancilla	7908
Grande	7904
Thibodeau	7904
Beeler	7902
Eaves	7902
Picard	7898
Grasso	7894
Tamez	7894
Roller	7894
Macleod	7886
Meister	7885
Hibbard	7885
Garman	7884
Alcorn	7884
Sanches	7883
Gunther	7882
Ethridge	7878
Arriola	7877
Heilman	7876
Prentice	7874
Swearingen	7872
Milburn	7871
Guess	7871
Quesada	7870
Mei	7867
Etienne	7867
Hyland	7862
Lemaster	7858
Ballew	7857
Riordan	7848
Fredericks	7848
Volpe	7847
Conlon	7845
Veal	7842
Servin	7842
Mertz	7841
Stephan	7840
Flora	7837
Unruh	7835
Travers	7833
Swank	7832
Ascencio	7832
Devito	7831
Johnsen	7831
Loredo	7830
Krug	7827
Samuelson	7824
Donato	7823
Villalpando	7821
Brent	7820
Mckoy	7820
Orta	7820
Yount	7817
Teel	7814
Hair	7814
Vanwinkle	7811
Caldera	7802
Deboer	7798
Bricker	7792
Treadway	7792
Deangelis	7791
Buchholz	7790
Luckett	7790
Pitman	7789
Wooldridge	7788
Augustin	7788
Taber	7788
Vargo	7787
Kremer	7784
Basile	7783
Yeung	7782
Lilley	7780
Poling	7779
Talavera	7777
Choe	7776
Barrows	7773
Dvorak	7771
Raynor	7770
Alejandro	7770
Rash	7769
Keim	7769
Hitt	7762
Lapp	7761
Towns	7760
Sperry	7760
Leroy	7759
Deyoung	7759
Schoonover	7756
Rinaldi	7756
Ashe	7756
Herrin	7755
Brogan	7754
Lung	7753
Ordaz	7753
Rohrer	7750
Poland	7746
Coronel	7745
Plante	7744
Lavender	7744
Frazer	7743
Barela	7739
Southern	7738
Jackman	7738
Bahr	7731
Bickford	7728
Angelo	7728
Kraemer	7726
Angell	7725
Mauro	7722
Coggins	7722
Goolsby	7721
Batten	7716
Worth	7713
Kling	7713
Hazel	7711
Wojcik	7710
Kehoe	7708
Sayers	7705
Romine	7704
Getz	7703
Gaitan	7702
Battles	7702
Abrego	7702
Whyte	7701
Ovalle	7698
Everson	7694
Bristol	7694
Shores	7691
Yuen	7688
Fontana	7685
Spruill	7683
Hofer	7682
Eck	7681
Grijalva	7678
Fenner	7678
Szabo	7678
Pyles	7677
Castanon	7673
Tomas	7673
Boren	7672
Lerner	7672
Olds	7670
Isaacson	7668
Manson	7663
Flick	7661
Omar	7660
Janes	7659
Nakamura	7658
Moye	7657
Thomsen	7654
Morehead	7653
Schenk	7651
Savoy	7649
Lear	7649
Flanigan	7648
Drayton	7648
Mckeever	7647
Pastor	7647
Reuter	7643
Steadman	7642
Whiteman	7642
Pang	7642
Driggers	7641
Fortier	7634
Stroup	7627
Spellman	7627
Windsor	7621
Mather	7621
Halsey	7619
Thames	7619
Borja	7618
Sparrow	7614
Martini	7612
Mcewen	7610
Heflin	7609
Sparkman	7607
Zeng	7605
Reitz	7604
Mcfall	7602
Silvers	7602
Osuna	7601
Morrill	7598
Folsom	7598
Sena	7597
Boling	7597
Sessions	7593
Spires	7592
Hammett	7590
Mccurry	7590
Donley	7589
Cassell	7587
Jester	7587
Matheson	7585
Markley	7581
Minnick	7581
Cass	7581
Bunker	7581
Valente	7580
Stidham	7579
Saxon	7576
Bethel	7573
Pearl	7570
Timmerman	7569
Lemieux	7567
Du	7566
Henke	7566
Avelar	7564
Carpio	7561
Graziano	7559
Damon	7555
Gearhart	7553
Larose	7552
Jorgenson	7551
Osburn	7549
Otis	7549
Mosby	7549
Frausto	7547
Yamamoto	7547
Wooden	7547
Schramm	7543
Nutt	7541
Burrow	7539
Holloman	7536
Toliver	7536
Hazen	7532
Puentes	7528
Laporte	7528
Kress	7528
Fryer	7524
Ehlers	7524
Marques	7520
Linville	7517
Berryman	7517
Langlois	7513
Nair	7513
Friesen	7512
Toomey	7510
Ault	7509
Parikh	7506
Langer	7506
Lei	7504
Maclean	7504
Bolt	7504
Berlin	7503
Diallo	7502
Levi	7500
Peeples	7499
Kozak	7495
Pogue	7493
Newland	7491
Eden	7489
Mattison	7485
Abdi	7484
Whited	7482
Manzanares	7480
Palomo	7478
Usher	7477
Jablonski	7469
Hecht	7466
Freund	7465
Piatt	7463
Cloutier	7461
Schlegel	7461
So	7456
Derr	7456
Posada	7454
Pointer	7453
Brannan	7452
Shirk	7448
Pizarro	7446
Smothers	7444
Vanegas	7444
Warfield	7443
Toussaint	7441
Restrepo	7441
Stegall	7439
Favela	7439
Wallen	7436
Beale	7431
Lindner	7428
Yager	7427
Kuo	7426
Mcdevitt	7425
Carnahan	7424
Falcone	7423
Grim	7418
Bucher	7417
Ching	7417
Whitehurst	7412
Lew	7410
Hintz	7406
Fiedler	7403
Upshaw	7401
Cushman	7400
Moorman	7399
Pellegrino	7398
Jenks	7396
Desmond	7395
Gerlach	7394
Mcmichael	7392
Baskin	7389
Talbott	7386
Utley	7385
Koester	7380
Boatwright	7379
Pleasant	7378
Pomeroy	7377
Dabney	7376
Duckett	7375
Mcreynolds	7373
Shane	7372
Bettencourt	7365
Miley	7365
Crites	7363
Pinson	7362
Sung	7360
Spooner	7359
Franke	7359
Irons	7358
Mckeown	7357
Spradlin	7356
Pettis	7354
Juan	7350
Keiser	7348
Button	7341
Abell	7339
Jamieson	7338
Irish	7336
Wickham	7335
Reiss	7334
Germain	7332
Thornhill	7327
Pippin	7326
Bristow	7323
Horning	7322
Zamarripa	7322
Mulder	7317
Luster	7316
Garris	7316
Johnstone	7313
Bosch	7312
Thornburg	7309
Stamps	7307
Whittle	7307
Guffey	7307
Huntington	7306
Ogrady	7306
Nelms	7303
Lindgren	7300
Tibbs	7294
Bare	7291
Das	7289
Lowman	7284
Mckeon	7283
Creighton	7282
Knudson	7278
Walling	7275
Chi	7273
Ferro	7273
Sasser	7272
Sherry	7271
Gladden	7271
Gilson	7271
Hildreth	7269
Hornsby	7267
Mickelson	7267
Mckenney	7265
Cupp	7263
Christ	7261
Raber	7261
Mccool	7259
Ries	7258
Mcdaniels	7256
Speed	7255
Bernhardt	7253
Frankel	7253
Deltoro	7251
Place	7251
Voigt	7251
Falls	7250
Sachs	7248
Guan	7247
Molloy	7238
Tenney	7238
Kester	7237
Harwell	7234
Knotts	7232
Bobbitt	7230
Rosenberger	7228
Michels	7225
Sturdivant	7223
Hammock	7222
Simone	7221
Walz	7220
Bussey	7219
Bosley	7216
Gorski	7213
Gurrola	7211
Stillwell	7211
Verdugo	7210
Fazio	7210
Neel	7209
Urrutia	7208
Amezcua	7206
Rutter	7205
Lavigne	7204
Schlosser	7203
Ivory	7201
Lundgren	7198
Raya	7198
Laplante	7195
Held	7195
Yao	7192
Salmeron	7191
Sandhu	7190
Randazzo	7190
Almond	7188
Oaks	7182
Hussein	7182
Kuehn	7181
Whitmire	7179
Gabel	7177
Pride	7172
Encarnacion	7171
Nan	7170
Strother	7170
Binkley	7159
Blodgett	7157
Garrity	7156
Phung	7155
Rambo	7154
Napolitano	7153
Goodin	7153
Matteson	7148
Au	7148
Shade	7148
Carreno	7146
Rana	7145
Woodbury	7144
Spriggs	7143
Snook	7141
Peltier	7140
Macklin	7140
Casarez	7140
Mcdougal	7139
Oxendine	7139
Hung	7137
Loving	7135
Barros	7134
Bocanegra	7134
Ridge	7133
Nail	7133
Moll	7131
Roddy	7127
Nation	7125
Rigsby	7124
Zimmermann	7123
Gooding	7123
Vandenberg	7121
Hogg	7119
Mcdade	7119
Wilkie	7116
Wainwright	7114
Steel	7111
Rainwater	7111
Enright	7108
Ackley	7102
Bankston	7101
Westphal	7101
Nesmith	7097
Welborn	7095
Trowbridge	7095
Araiza	7095
Sato	7095
Hague	7093
Suh	7089
Hannan	7086
Feller	7085
Palomares	7084
Oropeza	7082
Lagunas	7080
Huskey	7080
Turcios	7073
Slayton	7069
Rudy	7069
Guido	7068
Doe	7066
Comeaux	7066
Backus	7064
Destefano	7058
Marler	7058
Puga	7056
Tobar	7056
Kuhns	7055
Damian	7048
Spurgeon	7047
Saul	7047
Brumley	7046
Brownell	7045
Mckelvey	7043
Palm	7041
Gaskin	7039
Roderick	7039
Hargrave	7037
Dimas	7035
Paterson	7035
Kinard	7035
Archie	7035
Bickel	7035
Wallin	7034
Sipes	7034
Giddens	7034
Kingston	7033
Seo	7033
Hartwell	7032
Lora	7030
Spitzer	7027
Penaloza	7026
Veliz	7024
Glaze	7022
Tarr	7021
Beals	7020
Butt	7020
Carrasquillo	7015
Varghese	7013
Mcbee	7011
Fried	7010
Macon	7008
Durden	7007
Ostrowski	7005
Bozeman	7004
Bernardo	7003
Berkowitz	7000
Shively	7000
Arango	6998
Delafuente	6996
Merkel	6991
Victoria	6989
Boynton	6983
Khalil	6983
Mcgarry	6982
Min	6982
Woodley	6982
Friday	6980
Heffner	6980
Barcenas	6979
Smithson	6978
Musick	6972
Bastian	6967
Qureshi	6966
Monteiro	6965
Jessup	6964
Council	6964
Barringer	6964
Fishman	6962
Martindale	6962
Judy	6962
Heffernan	6961
Rohde	6961
Real	6959
Yeh	6958
Beeson	6952
Beardsley	6950
Woolsey	6949
Apple	6948
Sacco	6942
Shivers	6939
Mabe	6939
Hua	6939
Pinon	6938
Bowlin	6938
Durr	6937
Lock	6936
Siebert	6932
Buenrostro	6931
Gosnell	6931
Haight	6929
Sallee	6929
Salyer	6926
Weatherly	6926
Verduzco	6923
Munro	6918
Fielder	6917
Rubino	6917
Alexis	6915
Leake	6915
Michalski	6914
Garduno	6912
Trombley	6908
Booher	6900
Catalan	6899
Farber	6897
Bischoff	6897
Davalos	6894
Doolittle	6893
Poulin	6892
Stoker	6888
Corder	6887
Corwin	6887
Belk	6886
Rooks	6883
Calvo	6883
Millar	6883
Heims	6881
Holiday	6881
Gastelum	6880
Fannin	6873
Dugas	6871
Joslin	6868
Penrod	6867
Andino	6866
Krauss	6865
Fredrick	6865
Grider	6865
Desantiago	6864
Hass	6863
Hang	6863
Pieper	6860
Tsang	6860
Shephard	6859
Large	6859
Quiles	6858
Phillip	6857
Shrader	6855
Lundquist	6853
Baxley	6852
Mcginley	6851
Styles	6847
Lamont	6845
Carrizales	6845
Dalrymple	6843
Bice	6841
Philips	6840
Underhill	6839
Yarborough	6839
Pounds	6838
Flagg	6834
Bonham	6832
Hughey	6830
Howes	6828
Totten	6828
Lien	6827
Nelsen	6825
Anton	6823
Justus	6821
Waltz	6819
Tyner	6819
Kaufmann	6818
Gass	6818
Denis	6818
Trainor	6816
Bechtel	6813
Richie	6812
Geller	6810
Larosa	6808
Ard	6807
Rutkowski	6805
Brody	6805
Damato	6804
Turney	6803
Tindall	6802
Pinckney	6800
Eisenberg	6798
Grisham	6798
Hutcherson	6795
Woodcock	6794
Koller	6792
Dionne	6788
Prior	6787
Eby	6786
Hetrick	6784
Wellington	6784
Hamer	6783
Furlong	6783
Porterfield	6780
Sarver	6780
Schumann	6777
Loftis	6777
Hulse	6776
Guarino	6775
Rickman	6774
Borrego	6772
Born	6771
Vaccaro	6766
Greenwell	6765
Sills	6761
Forney	6755
Hoag	6752
Thorson	6752
Dreyer	6751
Woolley	6749
Dumont	6748
Rath	6747
Kidder	6746
Holbert	6746
Harless	6746
Fulcher	6745
Salomon	6745
Mcmaster	6744
Kistler	6742
Roeder	6742
Winfrey	6740
Weigel	6740
Aziz	6740
Cooksey	6740
Loftin	6739
Conger	6737
Albritton	6737
Wisdom	6734
Bremer	6733
Rountree	6726
Roybal	6725
Zachary	6724
Somerville	6721
Gandhi	6721
Orton	6720
Fife	6719
Farah	6718
Farkas	6714
Kerrigan	6714
Lash	6712
Ribeiro	6712
Schnell	6708
Arena	6706
Kesler	6704
Colton	6704
Mandel	6703
Gilmer	6697
Ison	6697
Stott	6693
Bejarano	6692
Nowlin	6692
Brush	6690
Vanover	6689
Mashburn	6688
Mackie	6686
Vanpelt	6685
Byars	6683
Claudio	6679
Dacosta	6679
Lavin	6679
Darr	6677
Dombrowski	6676
Marchese	6670
Lashley	6669
Towne	6666
Laurent	6665
Hembree	6665
Greenwald	6664
Stockwell	6664
Haile	6663
Musgrove	6660
Boettcher	6659
Stowers	6657
Metzler	6657
Kieffer	6656
La	6655
Mcdougall	6655
Hasty	6654
Roden	6653
Pedro	6649
Peel	6647
Chrisman	6647
Broadway	6647
Harrigan	6646
Dorris	6644
Bordelon	6644
Batiste	6640
Baran	6640
Desouza	6639
Kiley	6639
Pitre	6637
Nazario	6636
Cantwell	6635
Huebner	6635
Brasher	6634
Wessel	6630
Pabon	6630
Bowe	6628
Deese	6626
Maggard	6625
Felts	6621
Rife	6620
Cowell	6618
Novotny	6617
Escalera	6616
Viola	6616
Vollmer	6614
Burchfield	6612
Byron	6610
Marchand	6610
Heiser	6606
Keil	6603
Mulcahy	6595
Amundson	6594
Raley	6593
Leeper	6593
Hadden	6593
Pine	6592
Fortenberry	6589
Tuggle	6589
Bays	6588
Brodie	6585
Conyers	6583
Mallard	6583
Richman	6583
Rocco	6583
Leija	6580
Koster	6580
Riedel	6578
Beeman	6578
Birmingham	6577
Wasserman	6577
Correll	6577
Silverstein	6576
